Time,Fz
6.196,979.705888
6.198,978.503658
6.2,977.299378
6.202,975.294048
6.204,974.089218
6.206,972.482808
6.208,971.279078
6.21,970.880498
6.212,969.675058
6.214,969.274428
6.216,968.874348
6.218,968.070428
6.22,966.866148
6.222,967.268558
6.224,966.866428
6.226,966.464298
6.228,966.465188
6.23,965.260298
6.232,965.259138
6.234,964.456718
6.236,964.055478
6.238,963.652188
6.24,962.846218
6.242,963.247738
6.244,963.245418
6.246,964.450588
6.248,966.455308
6.25,968.461738
6.252,970.066378
6.254,972.472068
6.256,974.478838
6.258,978.092018
6.26,980.097498
6.262,982.905318
6.264,984.910928
6.266,986.915858
6.268,989.323258
6.27,992.131628
6.272,993.735378
6.274,996.142778
6.276,998.145998
6.278,999.348438
6.28,1000.952188
6.282,1002.152918
6.284,1001.750448
6.286,1000.945638
6.288,1000.539408
6.29,1000.538458
6.292,998.126558
6.294,997.320248
6.296,995.309658
6.298,996.109078
6.3,994.501378
6.302,992.491338
6.304,990.079778
6.306,988.070688
6.308,985.658578
6.31,985.257818
6.312,986.862938
6.314,987.261118
6.316,985.654918
6.318,983.243908
6.32,982.440468
6.322,982.439178
6.324,981.632868
6.326,979.625148
6.328,977.616607
6.33,976.412537
6.332,975.606437
6.334,974.801627
6.336,974.397657
6.338,973.997027
6.34,973.193927
6.342,974.003507
6.344,970.381447
6.346,969.975157
6.348,969.970037
6.35,965.953297
6.352,965.559087
6.354,965.561597
6.356,967.563217
6.358,968.358807
6.36,965.952627
6.362,958.320517
6.364,959.525617
6.366,960.321067
6.368,960.718747
6.37,961.928207
6.372,959.116947
6.374,956.308017
6.376,957.912297
6.378,956.700497
6.38,957.505857
6.382,957.101467
6.384,957.098657
6.386,955.491827
6.388,957.496527
6.39,956.694087
6.392,955.892677
6.394,954.287007
6.396,955.891367
6.398,954.685247
6.4,957.494777
6.402,957.494567
6.404,957.090917
6.406,957.494338
6.408,957.495418
6.41,958.301178
6.412,958.702758
6.414,958.300288
6.416,959.906358
6.418,959.503678
6.42,961.111588
6.422,960.307728
6.424,959.904838
6.426,959.505028
6.428,958.299458
6.43,959.506608
6.432,959.504978
6.434,960.708918
6.436,960.710287
6.438,961.915728
6.44,962.319568
6.442,963.523168
6.444,965.531788
6.446,965.530707
6.448,966.335597
6.45,967.135567
6.452,968.340877
6.454,969.948997
6.456,971.152937
6.458,972.357087
6.46,972.757587
6.462,972.357037
6.464,972.355957
6.466,973.157297
6.468,975.565727
6.47,975.964727
6.472,975.964937
6.474,975.965147
6.476,977.167247
6.478,978.771477
6.48,978.366557
6.482,977.962587
6.484,977.960747
6.486,978.361377
6.488,978.758797
6.49,979.558687
6.492,979.959317
6.494,979.955767
6.496,980.355237
6.498,979.949007
6.5,979.944087
6.502,979.940877
6.504,980.341087
6.506,979.534357
6.508,979.130307
6.51,979.128597
6.512,978.321867
6.514,977.915767
6.516,976.708407
6.518,975.096867
6.52,973.488877
6.522,972.683987
6.524,971.876497
6.526,970.669137
6.528,969.461777
6.53,967.853577
6.532,965.841067
6.534,964.633837
6.536,964.229577
6.538,961.817727
6.54,960.209737
6.542,959.002167
6.544,959.002087
6.546,957.390547
6.548,956.987997
6.55,956.586947
6.552,956.183847
6.554,956.181927
6.556,955.378747
6.558,954.976197
6.56,954.573647
6.562,953.367657
6.564,952.562847
6.566,952.160507
6.568,952.162007
6.57,952.162347
6.572,952.164397
6.574,951.361637
6.576,952.166447
6.578,953.372097
6.58,954.580137
6.582,955.383997
6.584,956.189567
6.586,957.397267
6.588,956.996847
6.59,959.007857
6.592,960.215427
6.594,960.215847
6.596,962.228567
6.598,962.629617
6.6,963.838077
6.602,965.448117
6.604,966.654527
6.606,969.067877
6.608,970.277497
6.61,971.885697
6.612,973.896917
6.614,975.506827
6.616,976.313767
6.618,976.318157
6.62,976.722417
6.622,977.929437
6.624,977.932117
6.626,977.937457
6.628,977.939587
6.63,978.345897
6.632,979.150787
6.634,979.557097
6.636,979.961147
6.638,981.170007
6.64,982.379417
6.642,983.588277
6.644,983.590197
6.646,983.996297
6.648,985.204607
6.65,984.805687
6.652,984.808897
6.654,984.409087
6.656,984.412637
6.658,984.414137
6.66,984.417347
6.662,984.418297
6.664,984.019167
6.666,983.219407
6.668,983.220697
6.67,982.420727
6.672,982.019677
6.674,980.414557
6.676,979.614037
6.678,978.409337
6.68,976.401877
6.682,974.796547
6.684,972.790927
6.686,971.588887
6.688,970.386027
6.69,969.182617
6.692,968.380727
6.694,967.581707
6.696,966.378848
6.698,966.783348
6.7,965.983168
6.702,964.782968
6.704,962.778508
6.706,962.780878
6.708,960.375238
6.71,959.975138
6.712,958.773438
6.714,956.768978
6.716,954.760758
6.718,953.961398
6.72,952.758538
6.722,951.957468
6.724,949.147858
6.726,948.750018
6.728,946.343088
6.73,944.735368
6.732,942.731118
6.734,939.920008
6.736,939.117648
6.738,937.111558
6.74,934.704498
6.742,932.695198
6.744,931.894548
6.746,928.681178
6.748,926.272618
6.75,924.667708
6.752,922.661828
6.754,920.254978
6.756,919.050908
6.758,917.846628
6.76,916.644608
6.762,914.638938
6.764,913.434868
6.766,912.234558
6.768,909.826208
6.77,910.230807
6.772,908.626107
6.774,908.227057
6.776,906.626117
6.778,905.824597
6.78,904.624287
6.782,903.822897
6.784,903.023217
6.786,901.418727
6.788,900.216917
6.79,899.817867
6.792,899.420867
6.794,899.020657
6.796,896.612857
6.798,895.410497
6.8,894.210187
6.802,892.605147
6.804,891.803757
6.806,890.199607
6.808,889.798847
6.81,888.596827
6.812,887.795437
6.814,886.593207
6.816,885.390637
6.818,883.784227
6.82,882.581657
6.822,881.780057
6.824,881.380927
6.826,881.383317
6.828,881.382767
6.83,880.180537
6.832,878.574257
6.834,878.173077
6.836,877.370107
6.838,875.765537
6.84,875.365857
6.842,874.161707
6.844,873.357027
6.846,871.750747
6.848,869.743837
6.85,867.734537
6.852,866.127707
6.854,864.522927
6.856,862.513417
6.858,861.309267
6.86,858.897627
6.862,857.692317
6.864,855.682807
6.866,853.675007
6.868,852.068177
6.87,850.461347
6.872,848.454097
6.874,847.246737
6.876,845.639907
6.878,843.229977
6.88,841.222727
6.882,839.614397
6.884,838.812587
6.886,838.009067
6.888,837.207257
6.89,836.001607
6.892,836.003107
6.894,834.398537
6.896,834.396277
6.898,833.995647
6.9,834.399617
6.902,833.996597
6.904,833.596307
6.906,831.989347
6.908,831.588717
6.91,830.787117
6.912,830.385937
6.914,829.984967
6.916,829.987017
6.918,828.380607
6.92,828.380267
6.922,828.380477
6.924,827.981557
6.926,827.982107
6.928,828.384447
6.93,827.583057
6.932,827.583607
6.934,827.183737
6.936,827.586627
6.938,827.187917
6.94,826.785997
6.942,827.591017
6.944,827.995617
6.946,827.595747
6.948,828.400427
6.95,829.206887
6.952,830.012117
6.954,831.620787
6.956,832.024227
6.958,833.229267
6.96,834.036547
6.962,835.244587
6.964,835.646317
6.966,836.051807
6.968,837.657267
6.97,838.062207
6.972,839.672587
6.974,840.877417
6.976,842.083957
6.978,843.695017
6.98,847.311617
6.982,853.337457
6.984,858.556367
6.986,863.781217
6.988,866.190117
6.99,868.599017
6.992,870.607497
6.994,873.820048
6.996,876.230108
6.998,879.041138
7,881.047148
7.002,880.646518
7.004,881.045228
7.006,880.241098
7.008,879.034558
7.01,877.826858
7.012,877.423418
7.014,875.816588
7.016,874.608338
7.018,873.802558
7.02,870.987898
7.022,868.174738
7.024,866.567358
7.026,864.555798
7.028,862.946918
7.03,861.337828
7.032,858.922428
7.034,857.315598
7.036,855.706508
7.038,854.899568
7.04,854.494758
7.042,853.688978
7.044,852.080988
7.046,851.274048
7.048,850.869788
7.05,849.260088
7.052,848.454858
7.054,847.649968
7.056,847.646338
7.058,846.440478
7.06,845.634638
7.062,843.623968
7.064,842.818738
7.066,841.209248
7.068,840.805198
7.07,840.000178
7.072,838.794658
7.074,839.594548
7.076,839.592628
7.078,838.387528
7.08,837.581348
7.082,837.579638
7.084,836.774618
7.086,837.173878
7.088,837.574848
7.09,837.573138
7.092,837.573138
7.094,837.972608
7.096,838.773658
7.098,839.173678
7.1,838.368318
7.102,839.171628
7.104,840.776538
7.106,841.177718
7.108,842.782078
7.11,843.183258
7.112,843.584098
7.114,843.983228
7.116,844.786748
7.118,844.383938
7.12,844.783618
7.122,845.185008
7.124,845.583798
7.126,844.780908
7.128,844.377488
7.13,843.975228
7.132,843.574678
7.134,843.571887
7.136,842.768867
7.138,842.366607
7.14,841.964897
7.142,841.160507
7.144,840.355777
7.146,839.551937
7.148,838.346577
7.15,836.336617
7.152,835.129547
7.154,834.727837
7.156,833.524527
7.158,833.925237
7.16,833.121397
7.162,833.924577
7.164,835.130437
7.166,835.531827
7.168,835.130117
7.17,837.942387
7.172,838.745567
7.174,839.950607
7.176,841.959567
7.178,843.968527
7.18,844.770887
7.182,845.976537
7.184,847.182737
7.186,848.787307
7.188,850.395637
7.19,852.805357
7.192,855.215287
7.194,857.626167
7.196,860.839197
7.198,863.651597
7.2,866.463447
7.202,869.678317
7.204,872.890797
7.206,876.102117
7.208,878.913967
7.21,882.528577
7.212,884.938637
7.214,887.349857
7.216,890.157947
7.218,892.167037
7.22,894.978677
7.222,896.987218
7.224,898.996308
7.226,902.210628
7.228,905.423448
7.23,907.834458
7.232,909.842998
7.234,912.254218
7.236,914.663728
7.238,916.672268
7.24,919.485618
7.242,922.297808
7.244,924.306348
7.246,925.914258
7.248,928.325478
7.25,929.130288
7.252,931.539458
7.254,932.342558
7.256,934.753988
7.258,936.762528
7.26,938.773328
7.262,940.380898
7.264,941.586888
7.266,942.390198
7.268,944.397238
7.27,944.799578
7.272,946.808328
7.274,948.416108
7.276,950.022728
7.278,951.228378
7.28,952.435528
7.282,952.435738
7.284,952.839788
7.286,954.444908
7.288,954.847248
7.29,955.651378
7.292,956.454898
7.294,957.660548
7.296,959.669298
7.298,960.071848
7.3,960.876868
7.302,961.277708
7.304,962.483358
7.306,962.882488
7.308,963.286198
7.31,963.284358
7.312,962.882438
7.314,962.481128
7.316,962.080368
7.318,961.676738
7.32,961.678108
7.322,961.275638
7.324,961.275298
7.326,960.874878
7.328,960.071228
7.33,960.071778
7.332,959.266418
7.334,958.061188
7.336,958.461818
7.338,958.059138
7.34,956.451018
7.342,956.851988
7.344,955.646548
7.346,954.440558
7.348,954.037328
7.35,953.234358
7.352,951.625688
7.354,951.223348
7.356,951.623218
7.358,951.220328
7.36,950.816278
7.362,951.619168
7.364,951.216618
7.366,950.411048
7.368,951.212778
7.37,950.407548
7.372,949.601978
7.374,949.599848
7.376,950.000608
7.378,948.794748
7.38,948.792828
7.382,947.986708
7.384,948.387598
7.386,948.384178
7.388,948.383758
7.39,949.185488
7.392,949.585148
7.394,950.789008
7.396,951.588478
7.398,951.185038
7.4,952.390608
7.402,952.390188
7.404,951.985588
7.406,953.189448
7.408,952.383878
7.41,953.184509
7.412,953.184299
7.414,953.182379
7.416,953.180119
7.418,953.178199
7.42,953.179149
7.422,953.980539
7.424,954.381299
7.426,954.781719
7.428,955.582769
7.43,955.179539
7.432,954.777199
7.434,954.775489
7.436,954.372809
7.438,954.371649
7.44,954.371099
7.442,953.566289
7.444,953.565739
7.446,953.164159
7.448,953.966919
7.45,953.564449
7.452,954.769069
7.454,954.367759
7.456,955.571699
7.458,955.571699
7.46,956.371799
7.462,956.372009
7.464,955.969539
7.466,956.371879
7.468,956.370929
7.47,956.370589
7.472,957.172399
7.474,957.574739
7.476,958.378259
7.478,957.977288
7.48,958.378468
7.482,959.582068
7.484,959.581728
7.486,959.178098
7.488,958.775838
7.49,959.178518
7.492,959.982378
7.494,960.784188
7.496,961.185978
7.498,961.987788
7.5,963.191728
7.502,963.995038
7.504,964.795958
7.506,964.796298
7.508,965.599608
7.51,965.197138
7.512,965.197138
7.514,964.795558
7.516,964.794058
7.518,964.792558
7.52,964.391928
7.522,964.793508
7.524,965.192978
7.526,965.593608
7.528,967.600988
7.53,968.402588
7.532,968.402588
7.534,967.597778
7.536,967.596068
7.538,967.596408
7.54,968.398008
7.542,968.798428
7.544,968.397248
7.546,968.393828
7.548,969.196588
7.55,970.803339
7.552,971.603229
7.554,972.404279
7.556,972.001599
7.558,972.402359
7.56,973.203409
7.562,974.006509
7.564,974.809949
7.566,974.407269
7.568,975.612499
7.57,975.609629
7.572,976.010049
7.574,977.214119
7.576,978.417849
7.578,978.416479
7.58,979.620759
7.582,980.423859
7.584,980.424199
7.586,980.825379
7.588,980.422489
7.59,980.422489
7.592,981.226139
7.594,982.429869
7.596,982.832549
7.598,983.231809
7.6,984.035119
7.602,984.838769
7.604,984.837269
7.606,985.239399
7.608,986.041549
7.61,986.844859
7.612,986.442179
7.614,986.844859
7.616,986.441019
7.618,987.244879
7.62,986.441779
7.622,987.243589
7.624,987.245299
7.626,987.646819
7.628,988.047659
7.63,989.653729
7.632,990.457589
7.634,990.858769
7.636,990.858429
7.638,991.661739
7.64,991.663659
7.642,992.063339
7.644,991.662919
7.646,992.065259
7.648,992.063419
7.65,992.063629
7.652,992.465359
7.654,992.868249
7.656,994.474869
7.658,994.074109
7.66,994.475499
7.662,995.278469
7.664,995.680199
7.666,995.682119
7.668,996.082959
7.67,996.485849
7.672,997.690339
7.674,998.091179
7.676,998.494069
7.678,998.093859
7.68,998.895669
7.682,999.298219
7.684,999.298979
7.686,1000.102499
7.688,999.299399
7.69,1000.103469
7.692,1000.506019
7.694,1000.909249
7.696,1000.506989
7.698,1002.114159
7.7,1002.518549
7.702,1003.320359
7.704,1003.320569
7.706,1003.320779
7.708,1004.124299
7.71,1004.527189
7.712,1004.928709
7.714,1004.928919
7.716,1006.537039
7.718,1005.733939
7.72,1006.537589
7.722,1007.342949
7.724,1008.146259
7.726,1008.146259
7.728,1008.950459
7.73,1009.753219
7.732,1010.156239
7.734,1010.156789
7.736,1010.156239
7.738,1011.763539
7.74,1010.559259
7.742,1011.362359
7.744,1011.362699
7.746,1011.763669
7.748,1011.360379
7.75,1010.559119
7.752,1010.157939
7.754,1010.157729
7.756,1010.561699
7.758,1011.365139
7.76,1011.766109
7.762,1011.363769
7.764,1010.962589
7.766,1010.159279
7.768,1009.756939
7.77,1009.757279
7.772,1010.560719
7.774,1009.758909
7.776,1010.159669
7.778,1010.161509
7.78,1010.562139
7.782,1010.161299
7.784,1009.760669
7.786,1009.359489
7.788,1008.957149
7.79,1008.959199
7.792,1008.958649
7.794,1008.958989
7.796,1008.960489
7.798,1008.157179
7.8,1008.159229
7.802,1007.756339
7.804,1008.159019
7.806,1008.562649
7.808,1008.963069
7.81,1008.161129
7.812,1008.161469
7.814,1007.758789
7.816,1008.163179
7.818,1006.958899
7.82,1006.557929
7.822,1006.961559
7.824,1006.559429
7.826,1006.961559
7.828,1007.364239
7.83,1006.562849
7.832,1007.768629
7.834,1006.967029
7.836,1006.562849
7.838,1006.966689
7.84,1006.165089
7.842,1006.566269
7.844,1005.762619
7.846,1005.363699
7.848,1004.962729
7.85,1004.560599
7.852,1002.955689
7.854,1002.955349
7.856,1002.554719
7.858,1002.956849
7.86,1002.956849
7.862,1002.155249
7.864,1002.154699
7.866,1001.754069
7.868,1001.351389
7.87,1002.157699
7.872,1001.353839
7.874,1000.550189
7.876,1000.551689
7.878,999.748379
7.88,999.748379
7.882,999.347199
7.884,998.543889
7.886,998.141209
7.888,997.740369
7.89,997.740369
7.892,997.339529
7.894,998.143789
7.896,997.741449
7.898,997.340269
7.9,996.536959
7.902,995.733649
7.904,996.136119
7.906,995.734599
7.908,996.137069
7.91,996.137409
7.912,995.736229
7.914,995.333889
7.916,994.931209
7.918,994.528319
7.92,994.127689
7.922,992.118599
7.924,992.522229
7.926,991.315079
7.928,991.717209
7.93,990.511769
7.932,989.709619
7.934,989.707019
7.936,989.306389
7.938,988.903709
7.94,988.501579
7.942,988.503079
7.944,988.501029
7.946,988.501029
7.948,987.700589
7.95,986.896329
7.952,986.091519
7.954,985.687339
7.956,985.286369
7.958,985.287529
7.96,984.885399
7.962,984.484429
7.964,984.484979
7.966,983.279199
7.968,983.278859
7.97,983.279409
7.972,982.878439
7.974,982.477469
7.976,982.475969
7.978,982.074999
7.98,981.674029
7.982,981.672529
7.984,981.270399
7.986,980.466749
7.988,981.271219
7.99,980.468119
7.992,980.869089
7.994,979.663309
7.996,979.664469
7.998,980.065099
8,979.660919
8.002,979.662079
8.004,980.063049
8.006,980.060999
8.008,980.060999
8.01,980.062709
8.012,979.659479
8.014,979.257689
8.016,980.059899
8.018,979.657769
8.02,978.855619
8.022,979.658719
8.024,978.452729
8.026,979.255829
8.028,979.255829
8.03,979.654199
8.032,979.253019
8.034,980.861269
8.036,980.055909
8.038,980.055359
8.04,980.457829
8.042,980.455569
8.044,980.455699
8.046,980.455149
8.048,980.452889
8.05,980.050549
8.052,979.647659
8.054,979.647449
8.056,979.648399
8.058,980.451499
8.06,980.452789
8.062,980.852869
8.064,980.852999
8.066,980.051189
8.068,980.451609
8.07,980.451059
8.072,980.450849
8.074,979.649379
8.076,979.649719
8.078,979.248539
8.08,978.847359
8.082,978.445019
8.084,976.840109
8.086,976.438929
8.088,976.841399
8.09,976.440219
8.092,976.440219
8.094,976.039929
8.096,975.638749
8.098,975.638199
8.1,975.237569
8.102,975.238729
8.104,974.437469
8.106,974.036289
8.108,973.233189
8.11,973.636209
8.112,972.029249
8.114,972.431929
8.116,971.629989
8.118,971.629989
8.12,971.629989
8.122,972.434799
8.124,971.633199
8.126,971.234279
8.128,971.635249
8.13,971.637169
8.132,970.432889
8.134,970.837279
8.136,971.239959
8.138,970.037599
8.14,970.038149
8.142,970.441989
8.144,970.444249
8.146,970.043489
8.148,969.642519
8.15,969.243809
8.152,970.050329
8.154,969.247439
8.156,970.052799
8.158,969.651489
8.16,969.252779
8.162,969.657509
8.164,969.659429
8.166,969.260379
8.168,969.663059
8.17,968.863929
8.172,969.670449
8.174,969.269689
8.176,968.870769
8.178,968.470559
8.18,968.472819
8.182,969.679969
8.184,969.680179
8.186,969.279759
8.188,968.480079
8.19,968.882759
8.192,968.484049
8.194,968.485759
8.196,967.682659
8.198,967.682869
8.2,966.881479
8.202,967.686839
8.204,967.688759
8.206,968.091439
8.208,968.896249
8.21,969.700109
8.212,970.104499
8.214,971.310489
8.216,971.308989
8.218,971.311589
8.22,971.710719
8.222,970.509039
8.224,971.312349
8.226,971.715029
8.228,972.116209
8.23,972.116759
8.232,972.519439
8.234,972.519989
8.236,972.921169
8.238,972.921719
8.24,974.125449
8.242,974.125449
8.244,974.124499
8.246,973.722369
8.248,974.526019
8.25,974.524519
8.252,973.721759
8.254,974.121779
8.256,974.524459
8.258,974.523299
8.26,974.522349
8.262,975.323949
8.264,976.126099
8.266,975.723969
8.268,975.320339
8.27,976.121939
8.272,977.326559
8.274,975.717149
8.276,976.519639
8.278,976.115459
8.28,975.311199
8.282,975.308539
8.284,974.904699
8.286,974.501069
8.288,974.900539
8.29,974.496359
8.292,975.296799
8.294,974.893169
8.296,974.489329
8.298,974.085699
8.3,973.680019
8.302,974.079489
8.304,973.674149
8.306,973.271469
8.308,972.864628
8.31,972.462158
8.312,971.253168
8.314,970.847828
8.316,969.638838
8.318,968.429848
8.32,968.829318
8.322,968.824608
8.324,969.223738
8.326,968.417428
8.328,967.609408
8.33,968.406908
8.332,968.806928
8.334,967.595888
8.336,966.386288
8.338,966.785418
8.34,967.181128
8.342,967.578758
8.344,966.770738
8.346,967.166658
8.348,967.566128
8.35,967.961498
8.352,968.359468
8.354,969.158678
8.356,970.359408
8.358,971.159508
8.36,971.558638
8.362,972.357028
8.364,972.353478
8.366,972.348428
8.368,973.150028
8.37,972.744348
8.372,972.740798
8.374,973.538848
8.376,973.936268
8.378,973.934768
8.38,973.931218
8.382,974.330348
8.384,973.523698
8.386,973.520698
8.388,973.516938
8.39,973.515648
8.392,973.111468
8.394,972.705788
8.396,973.103208
8.398,972.298608
8.4,971.894428
8.402,971.490248
8.404,971.488748
8.406,971.488408
8.408,971.484858
8.41,971.483698
8.412,971.881668
8.414,971.881328
8.416,971.879278
8.418,972.679378
8.42,972.679378
8.422,972.677878
8.424,973.078507
8.426,973.478928
8.428,973.477427
8.43,973.475377
8.432,973.073247
8.434,973.070647
8.436,973.470117
8.438,973.469567
8.44,973.872247
8.442,973.468407
8.444,973.868487
8.446,974.269457
8.448,974.266247
8.45,974.269797
8.452,973.863907
8.454,974.264877
8.456,973.459517
8.458,973.860827
8.46,973.860277
8.462,973.457597
8.464,973.053207
8.466,972.250447
8.468,971.849267
8.47,971.043907
8.472,971.848507
8.474,971.846797
8.476,971.845087
8.478,973.050318
8.48,972.246798
8.482,972.648928
8.484,971.845618
8.486,971.041758
8.488,971.042098
8.49,970.639208
8.492,970.235978
8.494,969.033538
8.496,969.836638
8.498,968.631198
8.5,968.633038
8.502,968.231858
8.504,968.231648
8.506,967.430388
8.508,967.027498
8.51,967.429968
8.512,967.429758
8.514,967.030288
8.516,966.227318
8.518,965.826138
8.52,965.425298
8.522,965.426798
8.524,965.024458
8.526,964.222648
8.528,963.419338
8.53,963.822968
8.532,962.619028
8.534,962.620528
8.536,962.219348
8.538,961.418088
8.54,961.822878
8.542,961.824718
8.544,962.228348
8.546,962.634028
8.548,961.832428
8.55,961.835978
8.552,962.241108
8.554,961.439508
8.556,961.442508
8.558,961.447768
8.56,961.851398
8.562,962.258238
8.564,962.663578
8.566,963.471388
8.568,963.476098
8.57,963.881778
8.572,963.888198
8.574,964.696008
8.576,965.101348
8.578,965.508188
8.58,965.913528
8.582,965.921448
8.584,965.523478
8.586,965.932028
8.588,965.936738
8.59,966.747758
8.592,967.558438
8.594,967.564858
8.596,968.778558
8.598,969.185398
8.6,968.792348
8.602,970.407018
8.604,970.414938
8.606,970.826698
8.608,972.440479
8.61,972.450449
8.612,972.056849
8.614,973.270209
8.616,973.278129
8.618,974.892459
8.62,976.107869
8.622,977.321569
8.624,978.534379
8.626,980.150759
8.628,981.767139
8.63,980.971409
8.632,982.589289
8.634,982.997839
8.636,982.605129
8.638,983.818829
8.64,983.425779
8.642,985.042159
8.644,985.452209
8.646,985.460129
8.648,985.065369
8.65,986.277569
8.652,987.088249
8.654,988.299899
8.656,988.30666
8.658,988.31287
8.66,988.72142
8.662,988.32516
8.664,988.32987
8.666,988.33492
8.668,987.53769
8.67,989.14881
8.672,988.75139
8.674,989.96154
8.676,990.36838
8.678,991.57758
8.68,992.38334
8.682,992.38655
8.684,993.5967
8.686,994.80419
8.688,994.8074
8.69,996.01379
8.692,995.61658
8.694,996.42289
8.696,996.4246
8.698,996.82844
8.7,996.83049
8.702,997.63646
8.704,998.43977
8.706,998.84361
8.708,1000.05315
8.71,1000.45665
8.712,1000.85878
8.714,1002.06477
8.716,1001.66585
8.718,1002.06614
8.72,1002.47053
8.722,1003.27589
8.724,1003.67857
8.726,1003.68049
8.728,1003.68049
8.73,1005.28861
8.732,1004.88669
8.734,1005.28924
8.736,1005.69137
8.738,1006.49523
8.74,1007.69951
8.742,1008.10035
8.744,1008.50208
8.746,1008.50379
8.748,1010.10891
8.75,1011.3149
8.752,1011.71458
8.754,1011.71363
8.756,1011.3115
8.758,1011.31055
8.76,1012.11386
8.762,1012.10936
8.764,1011.30476
8.766,1011.30039
8.768,1010.49545
8.77,1010.49074
8.772,1009.68464
8.774,1009.2793
8.776,1009.67727
8.778,1009.27098
8.78,1009.6669
8.782,1009.26177
8.784,1009.2559
8.786,1008.44659
8.788,1009.64616
8.79,1009.23932
8.792,1010.03676
8.794,1010.03205
8.796,1010.82894
8.798,1011.62604
8.8,1012.42348
8.802,1013.61984
8.804,1015.62217
8.806,1016.01577
8.808,1016.81232
8.81,1017.61126
8.812,1018.004179
8.814,1017.197049
8.816,1016.784609
8.818,1016.378319
8.82,1016.772529
8.822,1015.161959
8.824,1015.960559
8.826,1016.352719
8.828,1016.346509
8.83,1013.930579
8.832,1012.720089
8.834,1012.713669
8.836,1011.905649
8.838,1011.900939
8.84,1010.289819
8.842,1008.680409
8.844,1007.471419
8.846,1006.260929
8.848,1005.052489
8.85,1004.645099
8.852,1004.642099
8.854,1003.835789
8.856,1004.235469
8.858,1004.232259
8.86,1004.226999
8.862,1003.420689
8.864,1003.419189
8.866,1003.015559
8.868,1003.010849
8.87,1003.007849
8.872,1002.604219
8.874,1002.198539
8.876,1002.595959
8.878,1002.192329
8.88,1001.788699
8.882,1002.588799
8.884,1002.585249
8.886,1002.582039
8.888,1002.981169
8.89,1002.978299
8.892,1003.377429
8.894,1002.972089
8.896,1002.967378
8.898,1002.965328
8.9,1002.559648
8.902,1002.959118
8.904,1002.954198
8.906,1002.548518
8.908,1003.346908
8.91,1003.746378
8.912,1004.145298
8.914,1004.945188
8.916,1005.341108
8.918,1006.946018
8.92,1007.343228
8.922,1007.743038
8.924,1008.943768
8.926,1008.940348
8.928,1009.740578
8.93,1009.737368
8.932,1009.734158
8.934,1008.927638
8.936,1008.922718
8.938,1009.321638
8.94,1008.513958
8.942,1009.716528
8.944,1008.507328
8.946,1009.307558
8.948,1009.304008
8.95,1009.301138
8.952,1008.897088
8.954,1008.089068
8.956,1007.282548
8.958,1007.279468
8.96,1006.070818
8.962,1004.460988
8.964,1002.849658
8.966,1000.436728
8.968,999.227528
8.97,997.619748
8.972,996.009918
8.974,995.604368
8.976,994.396668
8.978,992.787388
8.98,990.777138
8.982,989.970958
8.984,988.763468
8.986,987.957288
8.988,987.955238
8.99,986.746378
8.992,985.537728
8.994,983.528638
8.996,981.516128
8.998,978.703118
9,976.290188
9.002,974.281438
9.004,971.467878
9.006,969.858258
9.008,968.250478
9.01,966.642018
9.012,965.837548
9.014,965.835838
9.016,964.626638
9.018,964.626638
9.02,963.017358
9.022,961.809868
9.024,961.006768
9.026,958.593838
9.028,956.583038
9.03,954.572788
9.032,953.767978
9.034,951.759778
9.036,950.955918
9.038,950.551738
9.04,950.551528
9.042,950.952158
9.044,950.952158
9.046,950.547218
9.048,949.343488
9.05,949.742748
9.052,948.137497
9.054,947.733317
9.056,946.529377
9.058,945.726067
9.06,944.520077
9.062,944.518577
9.064,943.315797
9.066,943.716767
9.068,943.314087
9.07,943.314087
9.072,944.117187
9.074,944.117187
9.076,944.115137
9.078,944.517817
9.08,944.517607
9.082,942.912907
9.084,942.510227
9.086,941.706917
9.088,940.905317
9.09,940.502637
9.092,939.701037
9.094,940.502087
9.096,939.298017
9.098,938.094077
9.1,938.094077
9.102,937.693107
9.104,936.488827
9.106,936.889797
9.108,936.488827
9.11,936.087647
9.112,935.688727
9.114,934.885417
9.116,933.280167
9.118,933.683187
9.12,933.682637
9.122,933.285217
9.124,932.882747
9.126,932.482457
9.128,932.080937
9.13,931.680307
9.132,931.681807
9.134,931.682147
9.136,931.282677
9.138,929.677157
9.14,931.280287
9.142,933.696897
9.144,933.291897
9.146,935.300647
9.148,934.495077
9.15,930.077157
9.152,928.879777
9.154,928.875407
9.156,934.100127
9.158,934.502127
9.16,933.296137
9.162,932.500957
9.164,930.892497
9.166,932.897697
9.168,934.505417
9.17,934.907417
9.172,935.313307
9.174,934.110737
9.176,934.513207
9.178,934.110187
9.18,934.513207
9.182,934.917047
9.184,934.115107
9.186,934.921627
9.188,935.724597
9.19,937.331767
9.192,938.137947
9.194,937.737317
9.196,937.736977
9.198,938.141157
9.2,938.946177
9.202,940.153877
9.204,939.753117
9.206,938.950017
9.208,937.749497
9.21,938.153337
9.212,938.958697
9.214,938.157307
9.216,939.363297
9.218,940.168657
9.22,940.572707
9.222,940.176047
9.224,939.775077
9.226,940.578937
9.228,940.582147
9.23,940.183567
9.232,939.784307
9.234,939.788067
9.236,938.988177
9.238,938.988937
9.24,939.393667
9.242,938.592067
9.244,938.998507
9.246,938.601087
9.248,938.603957
9.25,939.008347
9.252,937.806327
