Time,Fz,Mx,My,CoPx,CoPy
6.484000,1200.059877,-43.713112,-79.726113,0.066435,-0.036426
6.485000,1200.460847,-43.541692,-79.614923,0.066320,-0.036271
6.486000,1201.265657,-43.541032,-79.839313,0.066463,-0.036246
6.487000,1200.460847,-43.541692,-79.614923,0.066320,-0.036271
6.488000,1201.264497,-43.197352,-79.616123,0.066277,-0.035960
6.489000,1202.069307,-43.196692,-79.840513,0.066419,-0.035935
6.490000,1202.469937,-43.368342,-79.729433,0.066305,-0.036066
6.491000,1202.872617,-43.195422,-79.841823,0.066376,-0.035910
6.492000,1203.276797,-43.023112,-80.177293,0.066632,-0.035755
6.493000,1203.675717,-43.196262,-79.842633,0.066332,-0.035887
6.494000,1202.874117,-43.196032,-80.064903,0.066561,-0.035911
6.495000,1202.471987,-43.023772,-79.952903,0.066490,-0.035779
6.496000,1201.265047,-42.852172,-79.616513,0.066277,-0.035673
6.497000,1200.864077,-43.023592,-79.727703,0.066392,-0.035827
6.498000,1200.864417,-42.680522,-79.727593,0.066392,-0.035541
6.499000,1200.463787,-42.508872,-79.838673,0.066507,-0.035410
6.500000,1200.059607,-42.681182,-79.503203,0.066249,-0.035566
6.501000,1201.667727,-42.679252,-79.728903,0.066349,-0.035517
6.502000,1202.071907,-42.506942,-80.064373,0.066605,-0.035361
6.503000,1202.873507,-42.507172,-79.842103,0.066376,-0.035338
6.504000,1203.276187,-42.334252,-79.954493,0.066447,-0.035182
6.505000,1202.472877,-42.335522,-79.953183,0.066491,-0.035207
6.506000,1204.481967,-42.162172,-80.067693,0.066475,-0.035004
6.507000,1204.079837,-41.989912,-79.955693,0.066404,-0.034873
6.508000,1205.285067,-42.163012,-80.068503,0.066431,-0.034982
6.509000,1205.687747,-41.990092,-80.180893,0.066502,-0.034827
6.510000,1206.088377,-42.161742,-80.069813,0.066388,-0.034957
6.511000,1205.284117,-41.817222,-79.845813,0.066246,-0.034695
6.512000,1204.480467,-42.161562,-79.844613,0.066290,-0.035004
6.513000,1203.677707,-41.817652,-79.843693,0.066333,-0.034742
6.514000,1203.677707,-41.817652,-79.843693,0.066333,-0.034742
6.515000,1203.277077,-41.646002,-79.954773,0.066448,-0.034610
6.516000,1203.277077,-41.646002,-79.954773,0.066448,-0.034610
6.517000,1203.677707,-41.817652,-79.843693,0.066333,-0.034742
6.518000,1204.482517,-41.816992,-80.068083,0.066475,-0.034718
6.519000,1204.883487,-41.645572,-79.956893,0.066361,-0.034564
6.520000,1204.883487,-41.645572,-79.956893,0.066361,-0.034564
6.521000,1205.284457,-41.474152,-79.845703,0.066246,-0.034410
6.522000,1204.883487,-41.645572,-79.956893,0.066361,-0.034564
6.523000,1206.087217,-41.818062,-79.846623,0.066203,-0.034673
6.524000,1206.088927,-41.816562,-80.070203,0.066388,-0.034671
6.525000,1206.892577,-41.472222,-80.071403,0.066345,-0.034363
6.526000,1206.892027,-41.817402,-80.071013,0.066345,-0.034649
6.527000,1206.489897,-41.645142,-79.959013,0.066274,-0.034518
6.528000,1206.088107,-41.129812,-79.846903,0.066203,-0.034102
6.529000,1205.286167,-41.472652,-80.069283,0.066432,-0.034409
6.530000,1204.883487,-41.645572,-79.956893,0.066361,-0.034564
6.531000,1204.481357,-41.473312,-79.844893,0.066290,-0.034433
6.532000,1204.881987,-41.644962,-79.733813,0.066176,-0.034564
6.533000,1204.481357,-41.473312,-79.844893,0.066290,-0.034433
6.534000,1205.284667,-41.472042,-79.846203,0.066247,-0.034409
6.535000,1206.087767,-41.472882,-79.847013,0.066203,-0.034386
6.536000,1206.892577,-41.472222,-80.071403,0.066345,-0.034363
6.537000,1206.087767,-41.472882,-79.847013,0.066203,-0.034386
6.538000,1206.892577,-41.472222,-80.071403,0.066345,-0.034363
6.539000,1207.293207,-41.643872,-79.960323,0.066231,-0.034494
6.540000,1207.293207,-41.643872,-79.960323,0.066231,-0.034494
6.541000,1208.498987,-41.471792,-80.073523,0.066259,-0.034317
6.542000,1209.301747,-41.815702,-80.074443,0.066215,-0.034578
6.543000,1208.899067,-41.988622,-79.962053,0.066145,-0.034733
6.544000,1207.695337,-41.816132,-80.072323,0.066302,-0.034625
6.545000,1207.293207,-41.643872,-79.960323,0.066231,-0.034494
6.546000,1205.284117,-41.817222,-79.845813,0.066246,-0.034695
6.547000,1205.284117,-41.817222,-79.845813,0.066246,-0.034695
6.548000,1204.881987,-41.644962,-79.733813,0.066176,-0.034564
6.549000,1205.284117,-41.817222,-79.845813,0.066246,-0.034695
6.550000,1204.881987,-41.644962,-79.733813,0.066176,-0.034564
6.551000,1205.684747,-41.988872,-79.734733,0.066132,-0.034826
6.552000,1206.086877,-42.161132,-79.846733,0.066203,-0.034957
6.553000,1206.489557,-41.988212,-79.959123,0.066274,-0.034802
6.554000,1207.694997,-42.159202,-80.072433,0.066302,-0.034909
6.555000,1207.693497,-42.158592,-79.849353,0.066117,-0.034908
6.556000,1208.498097,-42.160042,-80.073243,0.066258,-0.034886
6.557000,1208.898727,-42.331692,-79.962163,0.066145,-0.035017
6.558000,1210.104167,-42.502682,-80.075473,0.066172,-0.035123
6.559000,1209.300857,-42.503952,-80.074163,0.066215,-0.035148
6.560000,1208.496047,-42.504612,-79.849773,0.066074,-0.035171
6.561000,1208.095077,-42.676032,-79.960963,0.066188,-0.035325
6.562000,1207.290267,-42.676692,-79.736573,0.066046,-0.035349
6.563000,1206.084827,-42.505702,-79.623263,0.066018,-0.035243
6.564000,1204.879597,-42.332602,-79.510453,0.065990,-0.035134
6.565000,1204.879597,-42.332602,-79.510453,0.065990,-0.035134
6.566000,1204.478967,-42.160952,-79.621533,0.066105,-0.035003
6.567000,1204.879597,-42.332602,-79.510453,0.065990,-0.035134
6.568000,1205.682697,-42.333442,-79.511263,0.065947,-0.035112
6.569000,1205.682907,-42.331332,-79.511763,0.065947,-0.035110
6.570000,1205.281387,-42.847932,-79.622563,0.066061,-0.035550
6.571000,1206.085377,-42.160522,-79.623653,0.066018,-0.034956
6.572000,1206.085377,-42.160522,-79.623653,0.066018,-0.034956
6.573000,1206.488057,-41.987602,-79.736043,0.066089,-0.034802
6.574000,1206.888477,-42.161362,-79.624463,0.065975,-0.034934
6.575000,1208.897227,-42.331082,-79.739083,0.065960,-0.035016
6.576000,1208.092417,-42.331742,-79.514693,0.065818,-0.035040
6.577000,1206.888137,-42.504432,-79.624573,0.065975,-0.035218
6.578000,1206.084827,-42.505702,-79.623263,0.066018,-0.035243
6.579000,1204.879597,-42.332602,-79.510453,0.065990,-0.035134
6.580000,1204.478967,-42.160952,-79.621533,0.066105,-0.035003
6.581000,1203.273527,-41.989962,-79.508223,0.066077,-0.034896
6.582000,1204.076287,-42.333872,-79.509143,0.066033,-0.035159
6.583000,1203.273527,-41.989962,-79.508223,0.066077,-0.034896
6.584000,1203.675657,-42.162222,-79.620223,0.066148,-0.035028
6.585000,1204.076287,-42.333872,-79.509143,0.066033,-0.035159
6.586000,1204.477257,-42.162452,-79.397953,0.065919,-0.035005
6.587000,1204.478967,-42.160952,-79.621533,0.066105,-0.035003
6.588000,1204.479307,-41.817882,-79.621423,0.066104,-0.034719
6.589000,1205.282067,-42.161792,-79.622343,0.066061,-0.034981
6.590000,1205.683037,-41.990372,-79.511153,0.065947,-0.034827
6.591000,1206.085717,-41.817452,-79.623543,0.066018,-0.034672
6.592000,1206.085717,-41.817452,-79.623543,0.066018,-0.034672
6.593000,1206.085717,-41.817452,-79.623543,0.066018,-0.034672
6.594000,1205.282617,-41.816612,-79.622733,0.066061,-0.034694
6.595000,1204.479307,-41.817882,-79.621423,0.066104,-0.034719
6.596000,1203.273527,-41.989962,-79.508223,0.066077,-0.034896
6.597000,1202.468717,-41.990622,-79.283833,0.065934,-0.034920
6.598000,1201.666507,-41.301532,-79.283303,0.065978,-0.034370
6.599000,1201.665957,-41.646712,-79.282913,0.065977,-0.034657
6.600000,1202.468717,-41.990622,-79.283833,0.065934,-0.034920
6.601000,1203.674497,-41.818542,-79.397033,0.065962,-0.034742
6.602000,1203.674497,-41.818542,-79.397033,0.065962,-0.034742
6.603000,1203.674497,-41.818542,-79.397033,0.065962,-0.034742
6.604000,1203.674497,-41.818542,-79.397033,0.065962,-0.034742
6.605000,1203.273867,-41.646892,-79.508113,0.066076,-0.034611
6.606000,1203.675997,-41.819152,-79.620113,0.066147,-0.034743
6.607000,1204.478147,-41.474202,-79.398233,0.065919,-0.034433
6.608000,1205.683377,-41.647302,-79.511043,0.065947,-0.034542
6.609000,1205.683377,-41.647302,-79.511043,0.065947,-0.034542
6.610000,1204.880277,-41.646462,-79.510233,0.065990,-0.034565
6.611000,1204.076627,-41.990802,-79.509033,0.066033,-0.034874
6.612000,1203.271817,-41.991462,-79.284643,0.065891,-0.034898
6.613000,1202.066927,-41.475292,-79.171723,0.065863,-0.034503
6.614000,1200.861147,-41.647372,-79.058523,0.065835,-0.034681
6.615000,1201.664247,-41.648212,-79.059333,0.065792,-0.034659
6.616000,1200.458807,-41.477222,-78.946023,0.065763,-0.034551
6.617000,1200.458807,-41.477222,-78.946023,0.065763,-0.034551
6.618000,1202.469057,-41.647552,-79.283723,0.065934,-0.034635
6.619000,1202.467347,-41.649052,-79.060143,0.065748,-0.034636
6.620000,1202.467347,-41.649052,-79.060143,0.065748,-0.034636
6.621000,1202.066377,-41.820472,-79.171333,0.065863,-0.034790
6.622000,1202.066377,-41.820472,-79.171333,0.065863,-0.034790
6.623000,1202.871527,-41.476742,-79.395613,0.066005,-0.034481
6.624000,1204.075807,-41.304052,-79.285733,0.065848,-0.034304
6.625000,1204.478277,-41.133242,-79.397623,0.065919,-0.034150
6.626000,1204.077307,-41.304662,-79.508813,0.066033,-0.034304
6.627000,1202.871527,-41.476742,-79.395613,0.066005,-0.034481
6.628000,1202.871867,-41.133672,-79.395503,0.066005,-0.034196
6.629000,1201.664587,-41.305142,-79.059223,0.065791,-0.034373
6.630000,1201.664587,-41.305142,-79.059223,0.065791,-0.034373
6.631000,1200.059677,-41.306182,-79.280183,0.066064,-0.034420
6.632000,1201.263957,-41.133492,-79.170303,0.065906,-0.034242
6.633000,1200.058177,-41.305572,-79.057103,0.065878,-0.034420
6.634000,1200.460307,-41.477832,-79.169103,0.065949,-0.034552
6.635000,1201.664587,-41.305142,-79.059223,0.065791,-0.034373
6.636000,1201.664927,-40.962072,-79.059113,0.065791,-0.034088
6.637000,1202.067057,-41.134332,-79.171113,0.065862,-0.034220
6.638000,1201.666087,-41.305752,-79.282303,0.065977,-0.034374
6.639000,1201.668137,-40.961182,-79.505773,0.066163,-0.034087
6.640000,1202.068767,-41.132832,-79.394693,0.066048,-0.034218
6.641000,1203.272837,-40.962252,-79.284313,0.065891,-0.034042
6.642000,1204.077647,-40.961592,-79.508703,0.066033,-0.034019
6.643000,1203.673467,-41.133902,-79.173233,0.065776,-0.034174
6.644000,1202.468027,-40.962912,-79.059923,0.065748,-0.034066
6.645000,1202.067057,-41.134332,-79.171113,0.065862,-0.034220
6.646000,1200.460307,-41.477832,-79.169103,0.065949,-0.034552
6.647000,1200.058517,-40.962502,-79.056993,0.065878,-0.034134
6.648000,1198.853077,-40.791512,-78.943683,0.065849,-0.034025
6.649000,1198.854237,-41.135192,-79.166873,0.066035,-0.034312
6.650000,1198.452107,-40.962932,-79.054873,0.065964,-0.034180
6.651000,1199.657547,-41.133922,-79.168183,0.065992,-0.034288
6.652000,1200.460647,-41.134762,-79.168993,0.065949,-0.034266
6.653000,1199.657887,-40.790852,-79.168073,0.065992,-0.034002
6.654000,1200.460647,-41.134762,-79.168993,0.065949,-0.034266
6.655000,1200.460647,-41.134762,-79.168993,0.065949,-0.034266
6.656000,1202.469187,-41.306592,-79.283113,0.065934,-0.034351
6.657000,1202.067057,-41.134332,-79.171113,0.065862,-0.034220
6.658000,1202.871867,-41.133672,-79.395503,0.066005,-0.034196
6.659000,1202.469187,-41.306592,-79.283113,0.065934,-0.034351
6.660000,1202.066507,-41.479512,-79.170723,0.065862,-0.034507
6.661000,1201.263407,-41.478672,-79.169913,0.065906,-0.034529
6.662000,1200.057967,-41.307682,-79.056603,0.065877,-0.034421
6.663000,1199.254317,-41.652022,-79.055403,0.065920,-0.034732
6.664000,1199.254317,-41.652022,-79.055403,0.065920,-0.034732
6.665000,1198.852187,-41.479762,-78.943403,0.065849,-0.034600
6.666000,1198.450057,-41.307502,-78.831403,0.065778,-0.034467
6.667000,1198.852187,-41.479762,-78.943403,0.065849,-0.034600
6.668000,1199.656997,-41.479102,-79.167793,0.065992,-0.034576
6.669000,1201.263407,-41.478672,-79.169913,0.065906,-0.034529
6.670000,1200.459757,-41.823012,-79.168713,0.065949,-0.034839
6.671000,1200.862437,-41.650092,-79.281103,0.066020,-0.034683
6.672000,1200.057627,-41.650752,-79.056713,0.065877,-0.034707
6.673000,1201.665197,-41.994002,-79.282023,0.065977,-0.034947
6.674000,1202.067327,-42.166262,-79.394023,0.066048,-0.035078
6.675000,1202.870977,-41.821922,-79.395223,0.066005,-0.034768
6.676000,1202.468297,-41.994842,-79.282833,0.065933,-0.034924
6.677000,1201.663487,-41.995502,-79.058443,0.065791,-0.034948
6.678000,1201.263407,-41.478672,-79.169913,0.065906,-0.034529
6.679000,1200.458597,-41.479332,-78.945523,0.065763,-0.034553
6.680000,1198.853897,-41.478262,-79.166983,0.066036,-0.034598
6.681000,1198.050587,-41.479532,-79.165673,0.066079,-0.034623
6.682000,1199.254317,-41.652022,-79.055403,0.065920,-0.034732
6.683000,1198.450057,-41.307502,-78.831403,0.065778,-0.034467
6.684000,1199.655497,-41.478492,-78.944713,0.065806,-0.034575
6.685000,1200.059677,-41.306182,-79.280183,0.066064,-0.034420
6.686000,1200.862777,-41.307022,-79.280993,0.066020,-0.034398
6.687000,1200.460307,-41.477832,-79.169103,0.065949,-0.034552
6.688000,1200.862437,-41.650092,-79.281103,0.066020,-0.034683
6.689000,1201.264567,-41.822352,-79.393103,0.066091,-0.034815
6.690000,1201.665747,-41.648822,-79.282413,0.065977,-0.034659
6.691000,1203.273657,-41.649002,-79.507613,0.066076,-0.034613
6.692000,1203.676337,-41.476082,-79.620003,0.066147,-0.034458
6.693000,1203.275367,-41.647502,-79.731193,0.066262,-0.034612
6.694000,1202.871527,-41.476742,-79.395613,0.066005,-0.034481
6.695000,1201.665747,-41.648822,-79.282413,0.065977,-0.034659
6.696000,1200.861487,-41.304302,-79.058413,0.065835,-0.034396
6.697000,1200.862987,-41.304912,-79.281493,0.066020,-0.034396
6.698000,1199.659257,-41.132422,-79.391763,0.066179,-0.034287
6.699000,1200.059337,-41.649252,-79.280293,0.066064,-0.034706
6.700000,1199.256577,-41.305342,-79.279373,0.066107,-0.034442
6.701000,1201.263617,-41.476562,-79.170413,0.065906,-0.034527
6.702000,1202.068427,-41.475902,-79.394803,0.066048,-0.034504
6.703000,1202.470557,-41.648162,-79.506803,0.066120,-0.034635
6.704000,1202.470557,-41.648162,-79.506803,0.066120,-0.034635
6.705000,1202.068427,-41.475902,-79.394803,0.066048,-0.034504
6.706000,1202.871527,-41.476742,-79.395613,0.066005,-0.034481
6.707000,1202.871527,-41.476742,-79.395613,0.066005,-0.034481
6.708000,1204.479647,-41.474812,-79.621313,0.066104,-0.034434
6.709000,1204.479647,-41.474812,-79.621313,0.066104,-0.034434
6.710000,1203.676887,-41.130902,-79.620393,0.066148,-0.034171
6.711000,1202.873237,-41.475242,-79.619193,0.066191,-0.034480
6.712000,1202.873237,-41.475242,-79.619193,0.066191,-0.034480
6.713000,1200.864697,-41.303412,-79.505073,0.066207,-0.034395
6.714000,1200.061597,-41.302572,-79.504263,0.066250,-0.034417
6.715000,1200.864697,-41.303412,-79.505073,0.066207,-0.034395
6.716000,1200.462567,-41.131152,-79.393073,0.066135,-0.034263
6.717000,1200.864697,-41.303412,-79.505073,0.066207,-0.034395
6.718000,1202.070137,-41.474402,-79.618383,0.066234,-0.034502
6.719000,1202.072187,-41.129832,-79.841853,0.066420,-0.034216
6.720000,1202.472817,-41.301482,-79.730773,0.066306,-0.034347
6.721000,1203.275917,-41.302322,-79.731583,0.066262,-0.034325
6.722000,1202.873787,-41.130062,-79.619583,0.066191,-0.034193
6.723000,1203.277627,-41.300822,-79.955163,0.066448,-0.034324
6.724000,1202.874947,-41.473742,-79.842773,0.066377,-0.034479
6.725000,1204.481357,-41.473312,-79.844893,0.066290,-0.034433
6.726000,1204.080727,-41.301662,-79.955973,0.066404,-0.034301
6.727000,1203.277627,-41.300822,-79.955163,0.066448,-0.034324
6.728000,1202.474527,-41.299982,-79.954353,0.066492,-0.034346
6.729000,1200.866407,-41.301912,-79.728653,0.066393,-0.034393
6.730000,1200.464277,-41.129652,-79.616653,0.066322,-0.034261
6.731000,1200.061597,-41.302572,-79.504263,0.066250,-0.034417
6.732000,1200.062147,-40.957392,-79.504653,0.066250,-0.034129
6.733000,1199.661177,-41.128812,-79.615843,0.066365,-0.034284
6.734000,1200.866407,-41.301912,-79.728653,0.066393,-0.034393
6.735000,1201.268537,-41.474172,-79.840653,0.066464,-0.034525
6.736000,1201.671217,-41.301252,-79.953043,0.066535,-0.034370
6.737000,1201.671217,-41.301252,-79.953043,0.066535,-0.034370
6.738000,1201.671217,-41.301252,-79.953043,0.066535,-0.034370
6.739000,1201.671217,-41.301252,-79.953043,0.066535,-0.034370
6.740000,1201.671217,-41.301252,-79.953043,0.066535,-0.034370
6.741000,1203.277627,-41.300822,-79.955163,0.066448,-0.034324
6.742000,1203.679757,-41.473082,-80.067163,0.066519,-0.034455
6.743000,1203.679757,-41.473082,-80.067163,0.066519,-0.034455
6.744000,1202.071847,-41.472902,-79.841963,0.066420,-0.034501
6.745000,1201.671217,-41.301252,-79.953043,0.066535,-0.034370
6.746000,1200.063307,-41.301072,-79.727843,0.066436,-0.034416
6.747000,1200.063307,-41.301072,-79.727843,0.066436,-0.034416
6.748000,1199.662677,-41.129422,-79.838923,0.066551,-0.034284
6.749000,1199.662677,-41.129422,-79.838923,0.066551,-0.034284
6.750000,1199.259997,-41.302342,-79.726533,0.066480,-0.034440
6.751000,1200.868457,-40.957342,-79.952123,0.066579,-0.034106
6.752000,1201.671217,-41.301252,-79.953043,0.066535,-0.034370
6.753000,1201.671217,-41.301252,-79.953043,0.066535,-0.034370
6.754000,1201.671217,-41.301252,-79.953043,0.066535,-0.034370
6.755000,1201.671217,-41.301252,-79.953043,0.066535,-0.034370
6.756000,1202.876657,-41.472242,-80.066353,0.066562,-0.034478
6.757000,1202.073347,-41.473512,-80.065043,0.066606,-0.034502
6.758000,1203.279127,-41.301432,-80.178243,0.066633,-0.034324
6.759000,1202.878157,-41.472852,-80.289433,0.066748,-0.034478
6.760000,1202.878157,-41.472852,-80.289433,0.066748,-0.034478
6.761000,1202.475477,-41.645772,-80.177043,0.066677,-0.034633
6.762000,1201.670667,-41.646432,-79.952653,0.066535,-0.034657
6.763000,1200.466937,-41.473942,-80.062923,0.066693,-0.034548
6.764000,1200.465437,-41.473332,-79.839843,0.066507,-0.034548
6.765000,1200.064807,-41.301682,-79.950923,0.066622,-0.034416
6.766000,1200.064807,-41.301682,-79.950923,0.066622,-0.034416
6.767000,1200.064807,-41.301682,-79.950923,0.066622,-0.034416
6.768000,1200.869617,-41.301022,-80.175313,0.066764,-0.034393
6.769000,1202.074847,-41.474122,-80.288123,0.066791,-0.034502
6.770000,1202.073347,-41.473512,-80.065043,0.066606,-0.034502
6.771000,1203.278787,-41.644502,-80.178353,0.066633,-0.034609
6.772000,1202.074507,-41.817192,-80.288233,0.066791,-0.034788
6.773000,1202.475477,-41.645772,-80.177043,0.066677,-0.034633
6.774000,1203.680917,-41.816762,-80.290353,0.066704,-0.034741
6.775000,1204.886357,-41.987752,-80.403663,0.066731,-0.034848
6.776000,1204.081887,-41.645342,-80.179163,0.066589,-0.034587
6.777000,1203.679207,-41.818262,-80.066773,0.066518,-0.034742
6.778000,1203.278237,-41.989682,-80.177963,0.066633,-0.034896
6.779000,1202.475477,-41.645772,-80.177043,0.066677,-0.034633
6.780000,1201.672377,-41.644932,-80.176233,0.066721,-0.034656
6.781000,1200.869067,-41.646202,-80.174923,0.066764,-0.034680
6.782000,1201.672377,-41.644932,-80.176233,0.066721,-0.034656
6.783000,1200.466387,-41.819122,-80.062533,0.066693,-0.034836
6.784000,1201.670667,-41.646432,-79.952653,0.066535,-0.034657
6.785000,1202.475477,-41.645772,-80.177043,0.066677,-0.034633
6.786000,1202.877607,-41.818032,-80.289043,0.066747,-0.034765
6.787000,1202.876107,-41.817422,-80.065963,0.066562,-0.034765
6.788000,1202.876107,-41.817422,-80.065963,0.066562,-0.034765
6.789000,1203.278237,-41.989682,-80.177963,0.066633,-0.034896
6.790000,1203.278237,-41.989682,-80.177963,0.066633,-0.034896
6.791000,1204.484017,-41.817602,-80.291163,0.066660,-0.034718
6.792000,1205.689457,-41.988592,-80.404473,0.066688,-0.034825
6.793000,1204.884987,-41.646182,-80.179973,0.066546,-0.034564
6.794000,1204.081337,-41.990522,-80.178773,0.066589,-0.034873
6.795000,1204.081337,-41.990522,-80.178773,0.066589,-0.034873
6.796000,1202.475477,-41.645772,-80.177043,0.066677,-0.034633
6.797000,1201.672167,-41.647042,-80.175733,0.066720,-0.034658
6.798000,1201.672167,-41.647042,-80.175733,0.066720,-0.034658
6.799000,1202.074847,-41.474122,-80.288123,0.066791,-0.034502
6.800000,1201.271197,-41.818462,-80.286923,0.066835,-0.034812
6.801000,1201.271197,-41.818462,-80.286923,0.066835,-0.034812
6.802000,1202.877607,-41.818032,-80.289043,0.066747,-0.034765
6.803000,1202.476977,-41.646382,-80.400123,0.066862,-0.034634
6.804000,1203.680707,-41.818872,-80.289853,0.066704,-0.034742
6.805000,1202.877607,-41.818032,-80.289043,0.066747,-0.034765
6.806000,1203.278577,-41.646612,-80.177853,0.066633,-0.034611
6.807000,1203.279737,-41.990292,-80.401043,0.066818,-0.034897
6.808000,1204.485517,-41.818212,-80.514243,0.066845,-0.034719
6.809000,1205.288277,-42.162122,-80.515163,0.066802,-0.034981
6.810000,1204.886487,-41.646792,-80.403053,0.066731,-0.034565
6.811000,1203.279737,-41.990292,-80.401043,0.066818,-0.034897
6.812000,1203.279737,-41.990292,-80.401043,0.066818,-0.034897
6.813000,1202.474927,-41.990952,-80.176653,0.066676,-0.034920
6.814000,1200.868517,-41.991382,-80.174533,0.066764,-0.034968
6.815000,1201.271197,-41.818462,-80.286923,0.066835,-0.034812
6.816000,1201.269487,-41.819962,-80.063343,0.066649,-0.034813
6.817000,1201.271197,-41.818462,-80.286923,0.066835,-0.034812
6.818000,1202.072797,-41.818692,-80.064653,0.066605,-0.034789
6.819000,1202.476977,-41.646382,-80.400123,0.066862,-0.034634
6.820000,1202.877607,-41.818032,-80.289043,0.066747,-0.034765
6.821000,1203.279737,-41.990292,-80.401043,0.066818,-0.034897
6.822000,1203.279737,-41.990292,-80.401043,0.066818,-0.034897
6.823000,1204.083047,-41.989022,-80.402353,0.066775,-0.034872
6.824000,1203.680367,-42.161942,-80.289963,0.066704,-0.035028
6.825000,1204.887307,-42.333542,-80.626353,0.066916,-0.035135
6.826000,1204.887307,-42.333542,-80.626353,0.066916,-0.035135
6.827000,1204.083997,-42.334812,-80.625043,0.066960,-0.035159
6.828000,1203.681867,-42.162552,-80.513043,0.066889,-0.035028
6.829000,1202.474927,-41.990952,-80.176653,0.066676,-0.034920
6.830000,1202.075457,-42.162982,-80.510923,0.066977,-0.035075
6.831000,1201.673327,-41.990722,-80.398923,0.066906,-0.034944
6.832000,1202.073957,-42.162372,-80.287843,0.066791,-0.035075
6.833000,1201.270647,-42.163642,-80.286533,0.066835,-0.035099
6.834000,1202.073407,-42.507552,-80.287453,0.066791,-0.035362
6.835000,1202.073407,-42.507552,-80.287453,0.066791,-0.035362
6.836000,1202.476087,-42.334632,-80.399843,0.066862,-0.035206
6.837000,1202.476087,-42.334632,-80.399843,0.066862,-0.035206
6.838000,1203.279187,-42.335472,-80.400653,0.066818,-0.035183
6.839000,1202.878217,-42.506892,-80.511843,0.066933,-0.035338
6.840000,1203.278847,-42.678542,-80.400763,0.066818,-0.035469
6.841000,1204.484627,-42.506462,-80.513963,0.066845,-0.035290
6.842000,1204.484627,-42.506462,-80.513963,0.066845,-0.035290
6.843000,1204.885257,-42.678112,-80.402883,0.066731,-0.035421
6.844000,1203.679817,-42.507122,-80.289573,0.066703,-0.035314
6.845000,1203.278847,-42.678542,-80.400763,0.066818,-0.035469
6.846000,1202.071357,-42.852122,-80.063983,0.066605,-0.035649
6.847000,1200.867627,-42.679632,-80.174253,0.066764,-0.035541
6.848000,1200.867627,-42.679632,-80.174253,0.066764,-0.035541
6.849000,1200.466997,-42.507982,-80.285333,0.066878,-0.035410
6.850000,1200.062267,-43.025472,-79.949473,0.066621,-0.035853
6.851000,1201.268047,-42.853392,-80.062673,0.066648,-0.035673
6.852000,1202.071357,-42.852122,-80.063983,0.066605,-0.035649
6.853000,1201.670727,-42.680472,-80.175063,0.066720,-0.035518
6.854000,1202.073407,-42.507552,-80.287453,0.066791,-0.035362
6.855000,1201.268257,-42.851282,-80.063173,0.066649,-0.035672
6.856000,1201.670727,-42.680472,-80.175063,0.066720,-0.035518
6.857000,1202.072857,-42.852732,-80.287063,0.066791,-0.035649
6.858000,1203.678927,-43.195372,-80.289293,0.066703,-0.035886
6.859000,1202.875617,-43.196642,-80.287983,0.066747,-0.035911
6.860000,1202.070807,-43.197302,-80.063593,0.066605,-0.035936
6.861000,1201.267707,-43.196462,-80.062783,0.066649,-0.035959
6.862000,1200.464607,-43.195622,-80.061973,0.066692,-0.035982
6.863000,1199.259167,-43.024632,-79.948663,0.066665,-0.035876
6.864000,1198.856487,-43.197552,-79.836273,0.066594,-0.036032
6.865000,1199.258617,-43.369812,-79.948273,0.066665,-0.036164
6.866000,1198.857647,-43.541232,-80.059463,0.066780,-0.036319
6.867000,1198.857647,-43.541232,-80.059463,0.066780,-0.036319
6.868000,1199.260327,-43.368312,-80.171853,0.066851,-0.036163
6.869000,1198.857987,-43.198162,-80.059353,0.066780,-0.036033
6.870000,1199.258617,-43.369812,-79.948273,0.066665,-0.036164
6.871000,1199.258617,-43.369812,-79.948273,0.066665,-0.036164
6.872000,1199.258617,-43.369812,-79.948273,0.066665,-0.036164
6.873000,1199.660407,-43.885142,-80.060383,0.066736,-0.036581
6.874000,1200.463167,-44.229052,-80.061303,0.066692,-0.036843
6.875000,1200.866187,-43.713062,-80.173583,0.066763,-0.036401
6.876000,1200.866187,-43.713062,-80.173583,0.066763,-0.036401
6.877000,1200.062537,-44.057402,-80.172383,0.066807,-0.036713
6.878000,1199.259227,-44.058672,-80.171073,0.066850,-0.036738
6.879000,1198.454417,-44.059332,-79.946683,0.066708,-0.036763
6.880000,1197.651317,-44.058492,-79.945873,0.066752,-0.036787
6.881000,1196.445537,-44.230572,-79.832673,0.066725,-0.036968
6.882000,1196.848007,-44.059762,-79.944563,0.066796,-0.036813
6.883000,1196.445877,-43.887502,-79.832563,0.066725,-0.036682
6.884000,1197.250347,-44.229912,-80.057063,0.066867,-0.036943
6.885000,1197.651317,-44.058492,-79.945873,0.066752,-0.036787
6.886000,1198.454417,-44.059332,-79.946683,0.066708,-0.036763
6.887000,1198.053447,-44.230752,-80.057873,0.066823,-0.036919
6.888000,1198.053447,-44.230752,-80.057873,0.066823,-0.036919
6.889000,1198.053447,-44.230752,-80.057873,0.066823,-0.036919
6.890000,1198.856207,-44.574662,-80.058793,0.066779,-0.037181
6.891000,1199.659857,-44.230322,-80.059993,0.066736,-0.036869
6.892000,1200.462617,-44.574232,-80.060913,0.066692,-0.037131
6.893000,1200.864747,-44.746492,-80.172913,0.066763,-0.037262
6.894000,1199.258337,-44.746922,-80.170793,0.066850,-0.037312
