Time,Fz
4.796000,912.730068
4.797000,913.132328
4.798000,912.729568
4.799000,913.532458
4.800000,913.935878
4.801000,914.336088
4.802000,914.736848
4.803000,914.736978
4.804000,915.137398
4.805000,915.940288
4.806000,915.940078
4.807000,916.342548
4.808000,916.342338
4.809000,916.743308
4.810000,916.743308
4.811000,916.743308
4.812000,917.949088
4.813000,918.349378
4.814000,918.750008
4.815000,919.955998
4.816000,920.759648
4.817000,921.160488
4.818000,922.366478
4.819000,922.768818
4.820000,922.769578
4.821000,924.376198
4.822000,924.376068
4.823000,925.180748
4.824000,926.383738
4.825000,927.589598
4.826000,928.795458
4.827000,928.797038
4.828000,929.199798
4.829000,930.806838
4.830000,931.209598
4.831000,932.818348
4.832000,933.622078
4.833000,934.427178
4.834000,935.229408
4.835000,936.034508
4.836000,936.437268
4.837000,936.840237
4.838000,938.046307
4.839000,939.250877
4.840000,939.253217
4.841000,940.457787
4.842000,940.859257
4.843000,941.262227
4.844000,941.665197
4.845000,941.666037
4.846000,942.469637
4.847000,942.872607
4.848000,942.873447
4.849000,943.275467
4.850000,944.080567
4.851000,944.081407
4.852000,943.278597
4.853000,943.279777
4.854000,943.280277
4.855000,943.281457
4.856000,942.881327
4.857000,942.479487
4.858000,943.283086
4.859000,942.883296
4.860000,942.081586
4.861000,941.679406
4.862000,941.278116
4.863000,942.082056
4.864000,941.279246
4.865000,940.879456
4.866000,940.878586
4.867000,940.475586
4.868000,941.280686
4.869000,940.478216
4.870000,939.677246
4.871000,940.078506
4.872000,939.676456
4.873000,939.677086
4.874000,938.876116
4.875000,939.277716
4.876000,938.475036
4.877000,938.074486
4.878000,937.674146
4.879000,938.076085
4.880000,937.273405
4.881000,936.470725
4.882000,936.470595
4.883000,936.469305
4.884000,936.872405
4.885000,936.472195
4.886000,936.069935
4.887000,936.874955
4.888000,936.072065
4.889000,936.072275
4.890000,936.875795
4.891000,937.278685
4.892000,937.679525
4.893000,937.679525
4.894000,938.081865
4.895000,938.082075
4.896000,938.885385
4.897000,938.484415
4.898000,938.885595
4.899000,938.885595
4.900000,939.287725
4.901000,939.688355
4.902000,939.688695
4.903000,939.288065
4.904000,939.288065
4.905000,939.690195
4.906000,939.287855
4.907000,939.689985
4.908000,939.689775
4.909000,939.691615
4.910000,940.493005
4.911000,939.689695
4.912000,939.689485
4.913000,939.288645
4.914000,938.485125
4.915000,938.885885
4.916000,939.688775
4.917000,940.087825
4.918000,939.686985
4.919000,939.284435
4.920000,938.881335
4.921000,938.881465
4.922000,938.480966
4.923000,938.481706
4.924000,938.079156
4.925000,938.077576
4.926000,938.077156
4.927000,937.676106
4.928000,937.673976
4.929000,937.272926
4.930000,937.272846
4.931000,936.868246
4.932000,936.065066
4.933000,934.860706
4.934000,935.663386
4.935000,935.260626
4.936000,935.262256
4.937000,935.662806
4.938000,935.662726
4.939000,935.259626
4.940000,934.859466
4.941000,935.259466
4.942000,934.055316
4.943000,934.859706
4.944000,934.457156
4.945000,935.261546
4.946000,935.261126
4.947000,934.858576
4.948000,935.261996
4.949000,935.664256
4.950000,935.663836
4.951000,936.064596
4.952000,936.868986
4.953000,937.271246
4.954000,937.272536
4.955000,937.675346
4.956000,938.077266
4.957000,938.479187
4.958000,938.480477
4.959000,939.686047
4.960000,939.286917
4.961000,940.091517
4.962000,940.491937
4.963000,940.091307
4.964000,940.495277
4.965000,940.094097
4.966000,940.094437
4.967000,939.693807
4.968000,940.097437
4.969000,940.098937
4.970000,940.503117
4.971000,940.904087
4.972000,940.905587
4.973000,940.907087
4.974000,941.712107
4.975000,941.712447
4.976000,942.517257
4.977000,942.117787
4.978000,942.520467
4.979000,943.325277
4.980000,943.729667
4.981000,943.730217
4.982000,943.731717
4.983000,944.939207
4.984000,944.940367
4.985000,944.137267
4.986000,943.736847
4.987000,944.543917
4.988000,943.742317
4.989000,944.545627
4.990000,944.549387
4.991000,944.549387
4.992000,944.551097
4.993000,944.552807
4.994000,944.957197
4.995000,944.556777
4.996000,944.155807
4.997000,944.560197
4.998000,945.365557
4.999000,944.964587
5.000000,944.966297
5.001000,944.970057
5.002000,945.774527
5.003000,946.178917
5.004000,946.581597
5.005000,946.984277
5.006000,946.985987
5.007000,947.389827
5.008000,948.596977
5.009000,949.001367
5.010000,949.003077
5.011000,949.405757
5.012000,949.809597
5.013000,950.212277
5.014000,950.616117
5.015000,950.616327
5.016000,951.020507
5.017000,951.022217
5.018000,951.023927
5.019000,951.426057
5.020000,951.830447
5.021000,951.431527
5.022000,951.833657
5.023000,951.434737
5.024000,951.033767
5.025000,950.634847
5.026000,951.037527
5.027000,951.039027
5.028000,950.638057
5.029000,950.640107
5.030000,950.240637
5.031000,950.240637
5.032000,950.644817
5.033000,950.245347
5.034000,950.245347
5.035000,949.847927
5.036000,949.849427
5.037000,949.849427
5.038000,949.850927
5.039000,950.252847
5.040000,949.855427
5.041000,949.054167
5.042000,949.457797
5.043000,949.057167
5.044000,949.460797
5.045000,949.864427
5.046000,948.661647
5.047000,948.663487
5.048000,948.664987
5.049000,948.265307
5.050000,948.266807
5.051000,947.466497
5.052000,947.868967
5.053000,947.467787
5.054000,947.873467
5.055000,947.474127
5.056000,946.269637
5.057000,945.869957
5.058000,945.470827
5.059000,945.472117
5.060000,945.072437
5.061000,945.075437
5.062000,945.076727
5.063000,944.677047
5.064000,944.678337
5.065000,944.278657
5.066000,943.878427
5.067000,944.281847
5.068000,943.882717
5.069000,943.483378
5.070000,943.485828
5.071000,943.887748
5.072000,944.291168
5.073000,943.488808
5.074000,943.491598
5.075000,943.492888
5.076000,943.493838
5.077000,944.702068
5.078000,944.302388
5.079000,943.900998
5.080000,943.501318
5.081000,943.905288
5.082000,944.308368
5.083000,943.508058
5.084000,943.911478
5.085000,943.910718
5.086000,945.119498
5.087000,945.121948
5.088000,943.918958
5.089000,944.723558
5.090000,944.726008
5.091000,944.727298
5.092000,944.327618
5.093000,943.525808
5.094000,944.331908
5.095000,943.932228
5.096000,943.933178
5.097000,943.533498
5.098000,944.339598
5.099000,944.340548
5.100000,943.939708
5.101000,944.341288
5.102000,943.140558
5.103000,943.542138
5.104000,943.142458
5.105000,943.947058
5.106000,943.146958
5.107000,943.147908
5.108000,942.746728
5.109000,943.150358
5.110000,941.946078
5.111000,941.144268
5.112000,941.546398
5.113000,941.146718
5.114000,940.345118
5.115000,940.748408
5.116000,939.544468
5.117000,939.144448
5.118000,938.743818
5.119000,938.744978
5.120000,938.746478
5.121000,937.944878
5.122000,938.348508
5.123000,938.349668
5.124000,938.350828
5.125000,938.352328
5.126000,938.351778
5.127000,938.755618
5.128000,938.356148
5.129000,938.356148
5.130000,938.357308
5.131000,939.161778
5.132000,939.163278
5.133000,938.761968
5.134000,938.763468
5.135000,938.362498
5.136000,937.961528
5.137000,938.765998
5.138000,938.364478
5.139000,937.963508
5.140000,938.768318
5.141000,937.966378
5.142000,938.368718
5.143000,937.567118
5.144000,937.566778
5.145000,937.968568
5.146000,937.968568
5.147000,937.166628
5.148000,937.166288
5.149000,937.167998
5.150000,936.366058
5.151000,936.365718
5.152000,935.963248
5.153000,935.562278
5.154000,934.758628
5.155000,935.162468
5.156000,934.761158
5.157000,935.163498
5.158000,935.964758
5.159000,935.161108
5.160000,934.359168
5.161000,935.162138
5.162000,934.359038
5.163000,934.358698
5.164000,933.956568
5.165000,933.554708
5.166000,933.955888
5.167000,933.554918
5.168000,933.153948
5.169000,932.752638
5.170000,932.351668
5.171000,932.349618
5.172000,931.547678
5.173000,931.145548
5.174000,930.744578
5.175000,930.342108
5.176000,930.341558
5.177000,931.142818
5.178000,930.740348
5.179000,930.339378
5.180000,930.339378
5.181000,929.534228
5.182000,930.335828
5.183000,929.934858
5.184000,930.337538
5.185000,930.738168
5.186000,931.540928
5.187000,931.539428
5.188000,931.136958
5.189000,931.537588
5.190000,932.339188
5.191000,932.339188
5.192000,933.543468
5.193000,933.140788
5.194000,933.140788
5.195000,933.541418
5.196000,934.343568
5.197000,934.343018
5.198000,934.742488
5.199000,934.743038
5.200000,935.947318
5.201000,936.346788
5.202000,936.747758
5.203000,938.354508
5.204000,939.156108
5.205000,939.555578
5.206000,940.359228
5.207000,941.561798
5.208000,942.766418
5.209000,943.568018
5.210000,944.770038
5.211000,945.572188
5.212000,946.373788
5.213000,947.576358
5.214000,948.778928
5.215000,949.580868
5.216000,951.184068
5.217000,951.585038
5.218000,953.189738
5.219000,953.990178
5.220000,954.790068
5.221000,954.790068
5.222000,956.394768
5.223000,956.794028
5.224000,957.193498
5.225000,958.798198
5.226000,960.000768
5.227000,960.401738
5.228000,960.397978
5.229000,959.994138
5.230000,960.795738
5.231000,961.194998
5.232000,960.791158
5.233000,961.190078
5.234000,961.589338
5.235000,962.390938
5.236000,962.790198
5.237000,963.992428
5.238000,964.393398
5.239000,965.194998
5.240000,965.994888
5.241000,966.794778
5.242000,967.596378
5.243000,967.995298
5.244000,968.797238
5.245000,969.598288
5.246000,969.593368
5.247000,970.797648
5.248000,970.393258
5.249000,971.194858
5.250000,971.192808
5.251000,972.395378
5.252000,971.588858
5.253000,972.390458
5.254000,972.789378
5.255000,973.589818
5.256000,973.185978
5.257000,973.184478
5.258000,973.583398
5.259000,973.179218
5.260000,973.578478
5.261000,973.977948
5.262000,973.574318
5.263000,973.572268
5.264000,973.971738
5.265000,974.772178
5.266000,974.370048
5.267000,975.170148
5.268000,975.569618
5.269000,975.568118
5.270000,976.770688
5.271000,975.965538
5.272000,977.170158
5.273000,977.168658
5.274000,977.967048
5.275000,978.768858
5.276000,978.365228
5.277000,979.165328
5.278000,979.564798
5.279000,979.563298
5.280000,979.560638
5.281000,979.959768
5.282000,979.556138
5.283000,979.152508
5.284000,979.151008
5.285000,979.550138
5.286000,979.546928
5.287000,980.347578
5.288000,979.140848
5.289000,980.343078
5.290000,979.939448
5.291000,980.339128
5.292000,979.935498
5.293000,980.334628
5.294000,980.734648
5.295000,981.937428
5.296000,981.932378
5.297000,982.333558
5.298000,983.536338
5.299000,984.338148
5.300000,984.737828
5.301000,985.537928
5.302000,986.339738
5.303000,987.140048
5.304000,988.342828
5.305000,988.339828
5.306000,989.141638
5.307000,989.943788
5.308000,990.343128
5.309000,991.141728
5.310000,991.542908
5.311000,991.138938
5.312000,991.538618
5.313000,991.936588
5.314000,991.935298
5.315000,991.932298
5.316000,991.929298
5.317000,992.328978
5.318000,991.924188
5.319000,991.119588
5.320000,991.519268
5.321000,991.918398
5.322000,992.318078
5.323000,991.912398
5.324000,992.311528
5.325000,993.113888
5.326000,994.315168
5.327000,994.315378
5.328000,994.713348
5.329000,994.710348
5.330000,995.512708
5.331000,995.509708
5.332000,995.908838
5.333000,996.709148
5.334000,996.305518
5.335000,996.702938
5.336000,996.700488
5.337000,996.698987
5.338000,996.295357
5.339000,996.292357
5.340000,995.889887
5.341000,995.484547
5.342000,995.884227
5.343000,995.480597
5.344000,995.477597
5.345000,996.277697
5.346000,995.072467
5.347000,994.266157
5.348000,993.862527
5.349000,993.457187
5.350000,993.053557
5.351000,994.656967
5.352000,994.654307
5.353000,995.053777
5.354000,994.650147
5.355000,993.844997
5.356000,995.046067
5.357000,996.248297
5.358000,996.245637
5.359000,996.244137
5.360000,996.643607
5.361000,997.043077
5.362000,996.636847
5.363000,996.634187
5.364000,996.230557
5.365000,996.629477
5.366000,995.822617
5.367000,995.419327
5.368000,995.418167
5.369000,995.414957
5.370000,995.411747
5.371000,995.006407
5.372000,995.808007
5.373000,994.198387
5.374000,994.195727
5.375000,993.790177
5.376000,993.786627
5.377000,994.186097
5.378000,994.184727
5.379000,992.975737
5.380000,993.376367
5.381000,993.371447
5.382000,993.368577
5.383000,992.964397
5.384000,993.363657
5.385000,992.557687
5.386000,993.359287
5.387000,992.553927
5.388000,992.551057
5.389000,992.549347
5.390000,992.946217
5.391000,992.542377
5.392000,992.539167
5.393000,992.938087
5.394000,992.534247
5.395000,992.130407
5.396000,991.726017
5.397000,990.919497
5.398000,990.515317
5.399000,990.512447
5.400000,990.510737
5.401000,990.509027
5.402000,989.702167
5.403000,988.895647
5.404000,989.295457
5.405000,988.892777
5.406000,988.488937
5.407000,988.483677
5.408000,987.276527
5.409000,986.069377
5.410000,986.869477
5.411000,986.465637
5.412000,986.062957
5.413000,986.060907
5.414000,986.057697
5.415000,985.652147
5.416000,984.847127
5.417000,984.845627
5.418000,984.843577
5.419000,984.841867
5.420000,985.242287
5.421000,985.241127
5.422000,985.237917
5.423000,984.834077
5.424000,984.431397
5.425000,985.232997
5.426000,985.229787
5.427000,984.024347
5.428000,984.423267
5.429000,983.217827
5.430000,982.813647
5.431000,982.811937
5.432000,982.409257
5.433000,981.604997
5.434000,981.200817
5.435000,981.199657
5.436000,980.797527
5.437000,981.196107
5.438000,980.391297
5.439000,980.790767
5.440000,980.790767
5.441000,980.789267
5.442000,980.385087
5.443000,981.188187
5.444000,981.186687
5.445000,980.783057
5.446000,981.183687
5.447000,980.378877
5.448000,981.583157
5.449000,980.377927
5.450000,980.375877
5.451000,979.973747
5.452000,980.374377
5.453000,980.775897
5.454000,980.774397
5.455000,980.372267
5.456000,980.370767
5.457000,979.969797
5.458000,979.165537
5.459000,979.163486
5.460000,979.161986
5.461000,978.761016
5.462000,978.358886
5.463000,977.955256
5.464000,977.150446
5.465000,976.747976
5.466000,976.344346
5.467000,975.942216
5.468000,976.344896
5.469000,976.341346
5.470000,976.744026
5.471000,977.145206
5.472000,976.743076
5.473000,977.546386
5.474000,977.947566
5.475000,977.944906
5.476000,978.344036
5.477000,979.147346
5.478000,979.147896
5.479000,979.148446
5.480000,979.549076
5.481000,979.950256
5.482000,979.548126
5.483000,979.546626
5.484000,979.144496
5.485000,978.742366
5.486000,978.742576
5.487000,979.142046
5.488000,977.936266
5.489000,978.337446
5.490000,977.534346
5.491000,977.131666
5.492000,977.132216
5.493000,976.327066
5.494000,976.728246
5.495000,976.324066
5.496000,976.322906
5.497000,975.922486
5.498000,976.323666
5.499000,976.722246
5.500000,977.525556
5.501000,977.928236
5.502000,977.123426
5.503000,978.325656
5.504000,978.728336
5.505000,978.326206
5.506000,979.129516
5.507000,979.129176
5.508000,979.530696
5.509000,979.128016
5.510000,979.528646
5.511000,979.931326
5.512000,980.332506
5.513000,979.928326
5.514000,978.722886
5.515000,979.125566
5.516000,978.320756
5.517000,978.320756
5.518000,977.918286
5.519000,978.319256
5.520000,977.515606
5.521000,977.515606
5.522000,977.918286
5.523000,978.317756
5.524000,978.718386
5.525000,978.315706
5.526000,978.315706
5.527000,978.716676
5.528000,979.117856
5.529000,979.518826
5.530000,979.518826
5.531000,979.518826
5.532000,979.518826
5.533000,979.919456
5.534000,979.919456
5.535000,980.722556
5.536000,981.525866
5.537000,980.721056
5.538000,981.925676
5.539000,981.524706
5.540000,982.326646
5.541000,982.326646
5.542000,982.326646
5.543000,982.326306
5.544000,982.727616
5.545000,983.128586
5.546000,983.128586
5.547000,982.727956
5.548000,982.727956
5.549000,983.127426
5.550000,982.726796
5.551000,982.725086
5.552000,983.128926
5.553000,983.530446
5.554000,984.332046
5.555000,984.332046
5.556000,984.332386
5.557000,985.938796
5.558000,986.341476
5.559000,986.742446
5.560000,986.742446
5.561000,987.546096
5.562000,987.545546
5.563000,987.946516
5.564000,988.749826
5.565000,988.349196
5.566000,988.348036
5.567000,989.553816
5.568000,989.152846
5.569000,989.151686
5.570000,989.954446
5.571000,990.355416
5.572000,990.757756
5.573000,991.560856
5.574000,991.560856
5.575000,991.158726
5.576000,991.963536
5.577000,992.364506
5.578000,992.364506
5.579000,992.364506
5.580000,992.364506
5.581000,991.962376
5.582000,992.365056
5.583000,991.962376
5.584000,992.363346
5.585000,991.962376
5.586000,992.765686
5.587000,993.168366
5.588000,992.765686
5.589000,993.567286
5.590000,993.969966
5.591000,994.774776
5.592000,995.175956
5.593000,995.175956
5.594000,994.773826
5.595000,995.175956
5.596000,995.176506
5.597000,995.578846
5.598000,995.178216
5.599000,995.577686
5.600000,995.577686
5.601000,995.176716
5.602000,994.776636
5.603000,995.579396
5.604000,995.579946
5.605000,994.776846
5.606000,994.776846
5.607000,995.178026
5.608000,994.376426
5.609000,994.777056
5.610000,994.374926
5.611000,994.376976
5.612000,993.976556
5.613000,993.575586
5.614000,993.173456
5.615000,993.175166
5.616000,993.577846
5.617000,993.579556
5.618000,992.774406
5.619000,993.577716
5.620000,994.383076
5.621000,994.383076
5.622000,994.785756
5.623000,994.787466
5.624000,995.188096
5.625000,995.188646
5.626000,995.993116
5.627000,995.994826
5.628000,995.994826
5.629000,996.798136
5.630000,996.397166
5.631000,996.398876
5.632000,996.799846
5.633000,997.202186
5.634000,996.801216
5.635000,997.203346
5.636000,997.605686
5.637000,997.207316
5.638000,997.609446
5.639000,997.611156
5.640000,997.208686
5.641000,996.807716
5.642000,997.210396
5.643000,997.211556
5.644000,996.811136
5.645000,996.412216
5.646000,996.011246
5.647000,996.012406
5.648000,995.611986
5.649000,995.611986
5.650000,995.612536
5.651000,996.015216
5.652000,996.016376
5.653000,996.422266
5.654000,997.632016
5.655000,999.643156
5.656000,1000.448516
5.657000,1002.057527
5.658000,1003.667697
5.659000,1005.678497
5.660000,1006.485357
5.661000,1008.095527
5.662000,1008.501417
5.663000,1009.308277
5.664000,1008.908807
5.665000,1008.108917
5.666000,1007.308477
5.667000,1005.703227
5.668000,1004.903127
5.669000,1003.298217
5.670000,1001.694677
5.671000,1000.089977
5.672000,998.486567
5.673000,998.488617
5.674000,998.893347
5.675000,998.896557
5.676000,999.300947
5.677000,1000.508437
5.678000,1000.912617
5.679000,1002.120107
5.680000,1002.926967
5.681000,1004.133907
5.682000,1004.940767
5.683000,1004.541847
5.684000,1004.141827
5.685000,1004.146537
5.686000,1004.149747
5.687000,1003.748777
5.688000,1002.544837
5.689000,1002.949837
5.690000,1002.550707
5.691000,1002.149737
5.692000,1002.151787
5.693000,1001.351687
5.694000,1001.354347
5.695000,1001.355847
5.696000,1001.357347
5.697000,1000.956377
5.698000,1000.558957
5.699000,1000.157777
5.700000,999.757147
5.701000,998.954997
5.702000,999.359177
5.703000,999.360677
5.704000,999.362177
5.705000,998.560577
5.706000,998.964757
5.707000,998.565627
5.708000,998.567127
5.709000,999.371387
5.710000,998.971917
5.711000,998.570397
5.712000,998.571897
5.713000,998.169557
5.714000,997.770087
5.715000,997.771587
5.716000,997.370407
5.717000,997.774587
5.718000,997.373957
5.719000,996.972777
5.720000,997.777587
5.721000,996.975777
5.722000,998.181217
5.723000,998.182167
5.724000,998.586347
5.725000,998.587847
5.726000,998.188717
5.727000,998.188717
5.728000,997.386567
5.729000,997.388067
5.730000,996.987097
5.731000,997.390727
5.732000,997.392567
5.733000,996.590417
5.734000,996.190947
5.735000,995.790317
5.736000,995.390297
5.737000,994.991167
5.738000,994.992667
5.739000,995.396297
5.740000,994.996827
5.741000,994.997987
5.742000,995.400117
5.743000,995.401617
5.744000,995.002487
5.745000,995.002487
5.746000,995.005147
5.747000,996.212087
5.748000,996.213587
5.749000,995.814117
5.750000,996.216247
5.751000,996.619877
5.752000,997.025217
5.753000,997.026717
5.754000,997.833027
5.755000,997.833027
5.756000,997.435057
5.757000,997.436217
5.758000,997.840397
5.759000,998.644657
5.760000,998.645817
5.761000,997.444747
5.762000,997.446247
5.763000,997.448907
5.764000,997.049777
5.765000,997.051487
5.766000,997.456277
5.767000,997.458327
5.768000,997.860457
5.769000,997.460987
5.770000,997.463647
5.771000,997.865777
5.772000,997.867487
5.773000,998.272827
5.774000,999.077637
5.775000,999.078797
5.776000,999.883397
5.777000,1000.287237
5.778000,1001.091157
5.779000,1001.495337
5.780000,1001.496837
5.781000,1001.097027
5.782000,1001.098527
5.783000,1001.500657
5.784000,1001.101187
5.785000,1000.701377
5.786000,1000.702877
5.787000,1001.106167
5.788000,1001.508847
5.789000,1001.510007
5.790000,1001.511167
5.791000,1000.709907
5.792000,1001.113747
5.793000,1001.114907
5.794000,1001.516697
5.795000,1001.117777
5.796000,1001.117227
5.797000,1000.717757
5.798000,1000.318287
5.799000,1001.523727
5.800000,1001.124257
5.801000,1000.323207
5.802000,1001.127677
5.803000,1002.332907
5.804000,1001.933437
5.805000,1002.739747
5.806000,1003.142087
5.807000,1002.340487
5.808000,1003.547087
5.809000,1003.949217
5.810000,1004.756078
5.811000,1004.356267
5.812000,1005.162238
5.813000,1005.967048
5.814000,1005.968548
5.815000,1006.371228
5.816000,1005.570788
5.817000,1006.777938
5.818000,1005.976338
5.819000,1006.380518
5.820000,1006.783808
5.821000,1006.787018
5.822000,1007.189148
5.823000,1007.190858
5.824000,1007.996828
5.825000,1008.401008
5.826000,1008.806898
5.827000,1009.613208
5.828000,1010.014998
5.829000,1010.821308
5.830000,1011.225698
5.831000,1011.228358
5.832000,1011.632198
5.833000,1012.036038
5.834000,1012.440218
5.835000,1012.845558
5.836000,1014.052158
5.837000,1014.455998
5.838000,1015.262308
5.839000,1015.666148
5.840000,1015.266678
5.841000,1015.672018
5.842000,1015.675228
5.843000,1016.077908
5.844000,1016.081118
5.845000,1016.082278
5.846000,1015.682808
5.847000,1015.686018
5.848000,1015.284838
5.849000,1015.288048
5.850000,1015.289208
5.851000,1016.094018
5.852000,1015.293578
5.853000,1014.892398
5.854000,1015.697208
5.855000,1014.093458
5.856000,1014.496138
5.857000,1014.497638
5.858000,1013.697198
5.859000,1013.697198
5.860000,1012.895598
5.861000,1012.093448
5.862000,1012.495578
5.863000,1012.096108
5.864000,1012.097268
5.865000,1010.895038
5.866000,1010.894698
5.867000,1010.894488
5.868000,1010.094048
5.869000,1008.891818
5.870000,1009.293948
5.871000,1009.695868
5.872000,1009.294898
5.873000,1008.493298
5.874000,1008.494798
5.875000,1008.092118
5.876000,1007.689438
5.877000,1006.889338
5.878000,1006.489868
5.879000,1006.087738
5.880000,1005.684848
5.881000,1005.283878
5.882000,1004.884408
5.883000,1003.680128
5.884000,1003.279498
5.885000,1002.878868
5.886000,1002.476188
5.887000,1001.271908
5.888000,1000.871278
5.889000,1000.069678
5.890000,1000.069468
5.891000,1000.069468
5.892000,999.667128
5.893000,998.865528
5.894000,999.267658
5.895000,999.267998
5.896000,998.867028
5.897000,999.267448
5.898000,998.465848
5.899000,997.662538
5.900000,997.664038
5.901000,998.065008
5.902000,997.263408
5.903000,997.262858
5.904000,997.263198
5.905000,996.460438
5.906000,996.458728
5.907000,996.057758
5.908000,996.058098
5.909000,994.853818
5.910000,994.853818
5.911000,994.050508
5.912000,994.451478
5.913000,993.648168
5.914000,993.648508
5.915000,993.647008
5.916000,993.247878
5.917000,992.443068
5.918000,992.040388
5.919000,992.843488
5.920000,991.639758
5.921000,991.640098
5.922000,991.237418
5.923000,991.638388
5.924000,991.640438
5.925000,992.042568
5.926000,992.443538
5.927000,992.041408
5.928000,992.041408
5.929000,992.441828
5.930000,992.039698
5.931000,991.639068
5.932000,992.041748
5.933000,992.443268
5.934000,992.040588
5.935000,992.842188
5.936000,992.842528
5.937000,992.440398
5.938000,993.244048
5.939000,992.841918
5.940000,992.840208
5.941000,992.841918
5.942000,992.440128
5.943000,991.637368
5.944000,992.440678
5.945000,992.039498
5.946000,991.635868
5.947000,992.439518
5.948000,992.438358
5.949000,992.438358
5.950000,991.635598
5.951000,990.831338
5.952000,991.232308
5.953000,991.633488
5.954000,991.633488
5.955000,991.231358
5.956000,992.033508
5.957000,992.837158
5.958000,992.837158
5.959000,993.238338
5.960000,993.639308
5.961000,994.442958
5.962000,994.842428
5.963000,994.039328
5.964000,994.439958
5.965000,994.436748
5.966000,994.837928
5.967000,994.836218
5.968000,995.237398
5.969000,994.432798
5.970000,994.833768
5.971000,993.627988
5.972000,992.824068
5.973000,992.822568
5.974000,992.821068
5.975000,992.016808
5.976000,991.211998
5.977000,991.613178
5.978000,990.406238
5.979000,990.406788
5.980000,990.405288
5.981000,990.404128
5.982000,990.804758
5.983000,991.604858
5.984000,992.006038
5.985000,992.406668
5.986000,993.610948
5.987000,994.011578
5.988000,995.617038
5.989000,997.221948
5.990000,997.622578
5.991000,998.022048
5.992000,998.824198
5.993000,998.822698
5.994000,999.624298
5.995000,1000.025478
5.996000,999.621848
5.997000,1000.423448
5.998000,1000.421948
5.999000,1000.822578
6.000000,1000.420108
6.001000,1000.017978
6.002000,999.615848
6.003000,999.614348
6.004000,1000.415948
6.005000,1000.013478
6.006000,999.611348
6.007000,1000.012868
6.008000,1000.413498
6.009000,1000.812418
6.010000,1000.410838
6.011000,1000.813178
6.012000,1000.809968
6.013000,1000.809628
6.014000,1000.407498
6.015000,1000.808128
6.016000,999.602898
6.017000,999.600848
6.018000,1000.404158
6.019000,999.601398
6.020000,1000.402998
6.021000,999.597848
6.022000,999.998478
6.023000,999.998478
6.024000,999.596008
6.025000,999.596008
6.026000,999.193878
6.027000,999.193878
6.028000,998.792908
6.029000,997.589178
6.030000,997.988648
6.031000,997.988648
6.032000,997.185548
6.033000,995.577977
6.034000,995.177007
6.035000,995.579137
6.036000,995.579687
6.037000,994.774877
6.038000,995.579687
6.039000,995.178717
6.040000,995.580847
6.041000,995.581397
6.042000,995.581397
6.043000,995.180427
6.044000,995.582557
6.045000,995.983187
6.046000,996.385867
6.047000,996.790048
6.048000,996.389418
6.049000,996.791208
6.050000,996.791208
6.051000,996.793258
6.052000,996.392628
6.053000,996.392078
6.054000,995.991108
6.055000,995.591978
6.056000,995.191008
6.057000,993.987277
6.058000,994.389408
6.059000,993.990488
6.060000,993.589858
6.061000,993.189228
6.062000,993.190938
6.063000,993.192438
6.064000,993.594908
6.065000,993.997588
6.066000,993.596618
6.067000,993.598118
6.068000,993.600168
6.069000,994.805398
6.070000,994.806558
6.071000,995.209238
6.072000,995.613418
6.073000,994.811818
6.074000,996.017598
6.075000,995.616968
6.076000,996.423278
6.077000,996.024358
6.078000,996.025858
6.079000,996.830668
6.080000,996.430038
6.081000,995.628778
6.082000,994.827178
6.083000,994.828338
6.084000,995.633148
6.085000,995.230808
6.086000,994.429208
6.087000,993.627058
6.088000,992.825798
6.089000,993.227928
6.090000,992.827298
6.091000,992.426668
6.092000,992.426668
6.093000,991.625068
6.094000,992.829958
6.095000,992.429328
6.096000,991.628068
6.097000,991.628068
6.098000,990.826808
6.099000,991.631068
6.100000,991.631068
6.101000,991.634278
6.102000,992.034698
6.103000,992.438878
6.104000,992.037908
6.105000,992.442088
6.106000,992.039408
6.107000,992.842508
6.108000,992.441328
6.109000,992.440988
6.110000,991.639388
6.111000,992.041518
6.112000,991.238208
6.113000,991.238208
6.114000,990.033928
6.115000,989.631248
6.116000,990.436058
6.117000,990.036588
6.118000,990.036588
6.119000,989.635408
6.120000,989.635748
6.121000,989.234228
6.122000,989.235938
6.123000,989.235938
6.124000,989.638068
6.125000,989.237438
6.126000,989.237438
6.127000,988.435838
6.128000,988.433788
6.129000,987.632188
6.130000,987.633688
6.131000,988.839128
6.132000,988.037528
6.133000,987.636348
6.134000,987.636348
6.135000,987.235378
6.136000,986.432278
6.137000,986.433438
6.138000,986.835908
6.139000,986.434938
6.140000,985.633338
6.141000,984.828528
6.142000,985.232368
6.143000,984.830848
6.144000,984.832898
6.145000,984.834058
6.146000,984.834058
6.147000,984.434588
6.148000,984.434588
6.149000,984.036828
6.150000,984.037988
6.151000,983.637018
6.152000,983.237548
6.153000,983.641728
6.154000,983.240758
6.155000,983.241708
6.156000,983.244578
6.157000,983.646708
6.158000,984.451518
6.159000,984.053758
6.160000,983.652788
6.161000,983.655448
6.162000,983.656608
6.163000,983.659818
6.164000,983.663028
6.165000,983.664188
6.166000,983.666848
6.167000,984.071848
6.168000,983.270248
6.169000,983.271408
6.170000,984.478348
6.171000,983.678248
6.172000,982.878148
6.173000,983.281988
6.174000,983.285198
6.175000,983.286698
6.176000,983.690538
6.177000,983.290728
